Nodo,BC,CC,DC,DiBC,DiCC,DiDC
122,0.025491798442751564,0.03481913490245088,0.002991026919242273,0.028168772837461387,0.025004986039090547,0.002991026919242273
123,0.04382229469680656,0.034579052609804865,0.002991026919242273,0.03985532271602205,0.028928241808952468,0.002991026919242273
124,0.0941140569395827,0.03520039306520671,0.003988035892323031,0.10903571993326674,0.031288018217549986,0.003988035892323031
125,0.040641211259495914,0.03439643347050755,0.002991026919242273,0.08442847759792141,0.030989309769511215,0.002991026919242273
126,0.05345627005615293,0.03362386858866912,0.003988035892323031,0.07405727641711281,0.02972908886122473,0.003988035892323031
127,0.052446339861690804,0.03347685324254865,0.003988035892323031,0.06652885654414013,0.02985563327876172,0.003988035892323031
128,0.032367355030185264,0.032748881705684525,0.002991026919242273,0.04945003408176774,0.02948525737131434,0.002991026919242273
129,0.03355733614331429,0.032889559286463796,0.002991026919242273,0.04945003408176775,0.028643230430933548,0.002991026919242273
130,0.027970832127054875,0.03417842295372453,0.003988035892323031,0.049391102900783614,0.02964298380423218,0.003988035892323031
131,0.03092282885864896,0.03407160812555201,0.003988035892323031,0.03917348088800796,0.028904899135446686,0.003988035892323031
132,0.03617343563879447,0.03384168972265335,0.003988035892323031,0.05354923290637102,0.02946706622010694,0.003988035892323031
133,0.03955110141254215,0.03394706559263521,0.003988035892323031,0.06107765277934426,0.029616724738675958,0.003988035892323031
134,0.05643251776737975,0.037236412236412234,0.002991026919242273,0.036201176908396575,0.02881190394116971,0.002991026919242273
135,0.0777793819637194,0.03712614746816701,0.002991026919242273,0.036201176908396575,0.028007371830671285,0.002991026919242273
136,0.03693889645269847,0.03683302118908597,0.003988035892323031,0.030727738844108343,0.028362176224409005,0.003988035892323031
137,0.044911007749858595,0.0369415491142131,0.003988035892323031,0.04094536085688378,0.027762400354295835,0.003988035892323031
